feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-2.636732664262059,-3.026431619546125,2.099219765671733,-2.9717466614146684,2.3475915223143238,-1.3739864039987633,0.09144855745389895,-2.1294377208634367,-0.6100809252275079,-1.271122729843941,-1.235844688561653,-0.9657125346791005,0.3586758078844645,2.1061836556519102,-3.52337839578313,1.174890576164307,-0.15150383977661974,-0.8201482129195514,0.8769379210132646,0.025200890316625778,-9.979644145758726,4.432242749388623,-1.1381001278991698,-6.364899858769962,-0.5172687039157128,0
6.2686833457937725,2.254480017344135,0.8570189038236329,4.311500133182422,1.2806064579089431,-1.6399023925387357,0.42192343703568447,-0.5302334658608626,-1.7804975471844098,-5.57995690940217,-2.1216190695726214,0.4241929641710861,1.3787580784015403,-1.2601101909654364,-1.493670484400059,11.628055666560403,-4.994202012835951,2.4709789384572725,2.821767552695327,0.21253579096173109,5.054704503117477,-2.8601531778964517,0.24099961344832155,6.070922990118735,-0.48421136875216425,0
1.1038195168030753,1.6523624295281145,-1.0985231207860267,0.5321102679957903,-0.40902168776713244,-3.0308899262247175,-0.2191903154701244,-0.8914052465122143,0.6787057569497661,0.6477560617353313,4.00829715253223,1.5052670890513637,-4.181009264089409,0.1179204477940895,-0.887057030432033,-2.3233474393445737,-0.4706317617384561,-0.18273507515000287,2.386177464577238,0.6253103047882494,4.377276199927581,2.7338679825584746,2.0643253079664685,-1.8452367269119372,1.143389975722229,0
1.7603994177421174,-0.191292842970419,-0.7181601340770056,-0.6483083803677523,-0.3863634412500607,-0.5232614500683275,-0.3256273029546926,2.3490986457768073,-1.3477617399422432,0.5658749914804913,-4.703441686236406,0.6140038435206177,1.317669230612132,2.9850879398792483,1.5211237587947015,-5.351308190106446,1.0451994838262382,-1.7373861194731863,-2.4353040384056697,0.4059742005434752,0.8009007172912637,-1.548510263029999,-0.11066301462191795,-1.9628890184432783,2.0206080237469197,0
-5.82826399816349,4.7938046052747945,0.2508517949018394,0.10677403085310688,0.7543990568615855,-0.5256048753067281,-0.7514000705026117,1.2175732217782729,0.479760737311099,1.173558960537209,-1.7913522096048027,0.9185522361824562,-0.05567218823620279,-3.825271388083562,-1.619066881626516,5.100323974628488,-2.1098376200074243,2.953910271103209,3.35448276328739,-1.538638911011321,-7.752232954171771,1.5011960011218641,-0.03956902932128771,3.101320672917458,-1.7605670992395135,0
2.480943158378773,2.5551538138995515,0.3913300069781185,-1.278804700134724,-1.8928556024902137,-2.3030781760875114,-1.7022646850760164,-0.38222988429819266,-0.8602337699705921,1.8504825121643722,-0.6454445936396902,0.3582335956085789,-1.88521498724635,1.336583273710111,-1.2182884304892747,-10.096628535237008,-0.39048921572666984,-2.800133453483611,-3.4537627268503295,0.23155164437183653,2.5194097780583564,0.8505830123324525,-1.350996891889344,-5.802380940685368,-1.7867457294174554,0
3.3075878399644134,-0.47075498403438615,-5.610447330486905,3.664131419631289,5.187028248875077,0.2893452597061307,-0.09132292628306722,0.43223608922407025,-1.9136162609987306,1.933376698713515,-1.1922260375262579,0.4016850658726581,3.163450060533822,-0.6467686759952311,-0.4221351198325701,7.857119333027579,-1.9355025656310385,1.5716928219102888,1.6455771771143675,0.8796337322436375,0.38629675175631045,-5.625835060713406,0.04757796741523678,17.5749816082722,-0.5900937711370765,0
0.09623585115681074,1.2123720079194447,-0.6028355331038373,0.8218347197483684,1.2490195528256964,1.2635494735634651,-1.819459348068564,0.1938646955464473,2.3734128091976037,0.7104242773795331,1.6844457039484677,-0.620049525001505,-2.781346578062913,-0.42199016320121396,-1.259064512482646,-0.46978566439735775,-0.8046501973115163,0.01752381574915174,2.022271245552714,0.5442192646742849,-0.06036078664887933,3.0093869770277157,-0.20024851431291366,0.12496762814969639,1.8301259588394982,0
4.271694877629536,2.653128082576583,2.6576051164080923,-0.8903159137504439,0.48387058369421576,0.7614761076554852,1.2625291336444942,1.426746113748462,0.7168061417008474,1.3744755105322475,-0.8342881007763465,0.9107111522500905,-2.4914502908076948,1.68375956115811,-1.7398716291299476,-3.983052951111647,3.457792826361156,-0.9439853831949065,-1.7277673118887336,-0.08719637285313409,-5.615381453164354,-0.2639069783815562,-1.5135461128182888,-3.628888036470935,-2.0752888848313167,0
-4.000259625612403,-1.7476916520658203,-2.348957925470094,-0.32905114828685145,-0.14456128939377622,-0.32838368376454025,1.3334606432081093,-0.438812504540083,1.705516785280207,3.1056065906184678,-0.5131046273734605,-1.050175450143548,0.3728183805100511,-0.7417093810832858,-1.027872341555876,-1.7524858132567511,3.2703325729821513,2.4821112806734464,0.4258510010002914,1.0701815713076133,-7.959607720424328,1.096174398404731,0.6002159925422559,3.5607211699430525,0.7396960293594785,1
-0.14136047057066725,1.824077140305372,2.579169997858431,-0.3073678688891309,0.4331174864430286,0.4121884089753825,0.2672187616736769,-0.7677155037971887,-0.4936766704132915,1.6830666320602217,-0.2947174955990841,-0.45191842663588677,-2.2102526712714203,0.09159091862333224,-1.8187603456499386,-3.6342521543484607,1.8436518110767077,-0.055516296049535896,-0.9158586909914643,-1.2276556388043958,-6.855348906132848,2.7313884370175003,0.3679454555889232,-3.565489002106813,-0.0427744674139278,0
-1.3213621582691304,0.8480186263984676,2.1657563781976603,1.1912169729724456,-1.9009567520316208,2.139573662848416,-0.7676586870453618,0.820164790419618,-1.2932087081371615,1.5380250460696343,-1.611005257008015,0.8196892331778326,0.4668537793998071,-0.2752804978500023,-0.6157629306282715,-3.5365192352913564,2.6839442056085634,-0.1835591833100847,-0.43178807320060564,-0.9114006364220063,-5.682448974308872,2.46601827766,-0.7241484777723665,-2.222546691152607,0.004885649883252435,0
2.2025617705262786,-3.449987707883225,-0.6816739432980061,-1.761008524667599,2.0596102095518445,-1.203265931998478,-0.10187584446205886,-0.2361718860017993,-0.8821934221849524,-1.9381546719094356,-2.455969898281251,-1.2171436080068603,-1.6098112771413744,2.9311992035037004,-0.1614159103427133,-0.9349183344553411,2.306290225409602,-1.5889885882116772,0.9298138196558756,-2.152366699622521,-2.324464969778619,2.737349932449498,-0.3410725938299279,-3.9011904940098483,-1.0028102432471726,0
-0.32458474203001875,-1.5444253911382897,-2.302849203070276,2.7233004945849233,1.7189912585871707,0.9351398991450147,-1.396455461700319,0.4240358379621987,0.9615193881862141,-0.07146796270837696,-0.01827535268144609,0.9418792415771491,2.345980558203725,-2.8522460458013787,1.8361966835197587,5.8608602140602,-0.9690661935761742,0.9043730600598106,0.7541528804728465,-1.1797685373312456,2.336014503678866,-2.0600688184273905,-1.2211187222593454,9.969131297434254,0.5731107653453369,0
4.7700202548448996,0.3232205760245785,0.008287943269335796,-1.0501458074804266,1.3019559117156587,-0.8493759126361414,0.35487468506260594,-0.6259940647211795,-0.4983332404041034,-4.1891335691615685,1.2512710331036714,0.4608583577095333,-2.808338550919644,-0.47742447949141287,-1.3586833129120683,8.107811337061495,1.2933365239299361,-0.21853124946051727,4.756388534364608,0.12106589508872918,0.6313496022281575,0.32132916027115954,0.8156099189248456,-0.46379446335227575,1.1444819564790079,0
3.361143801927266,3.665268145673995,2.2898410291042413,4.14541297125545,2.8106001514817516,-0.5217254499032901,-0.43593813564877926,-0.4181911225451242,-1.2748989834332451,2.0488928988052137,-1.9486847586330465,-0.7518027247060368,2.263890764311793,-0.8970570426045925,-0.05900245275652727,3.8945713169195666,-0.14645156655962188,0.3112174161904746,-1.1566796129924541,0.26150731289953777,-4.182972059996231,-3.727614153382619,0.43393727951177646,8.403204494016089,0.2192042790773868,0
0.7678314455272243,0.4715378274307,-2.5255366532170163,0.5217938422341577,-0.26486887167625706,-0.8422152019349026,1.2701528378399771,-0.42705239843967857,-0.7771642858781141,2.6176251790961063,-1.483463318918132,0.6940058237073283,-1.3965662898577889,2.8791091488125975,1.622729294522332,-8.19411756397619,0.7173123492304114,-1.3323558088761223,-0.9634208127983293,-0.8412174065478493,3.7660488398627074,0.6785418958157582,0.643910612207805,-1.0551550744118945,0.5216155897648963,0
1.3534260101874478,-1.1106225864445038,1.8704309400270747,-0.04288158658335339,-0.38487171993172753,-0.27159659839467476,-0.7696217525701333,-0.7664811792613005,0.4235334686323152,0.9279149421363663,0.3787616965221521,-0.5706404328787285,0.40281604465556275,0.6195870313729026,0.3290902888355849,-3.213997202200196,2.187876412137172,-0.8906519945673081,-3.0977882965475114,0.12362527440232741,-1.6340425990893512,-0.6890819448768891,0.34608098493831174,-1.4018233121768462,0.7440380150190256,0
3.7551363714779322,0.7933546892163978,2.697106028374867,0.39681295101544367,2.9089490309513026,1.3695610681019985,0.07303748933670615,1.5457633881242034,0.592028237452264,-4.155567717305264,-1.064527918212181,1.6132388398172337,-0.9365721687081309,-3.1046766935683454,-0.04666426302626192,9.659234260725631,0.8344661997175923,-3.1774478235878427,3.7915631043211238,-0.7045479707547566,-2.201419775276196,2.2128988741624074,-0.24135973193817084,0.9804150474061857,1.6833486393953827,0
1.87437926478008,0.8361453254637641,-3.5447513038804317,2.306697130982778,1.2744056360119251,1.150986528403797,-0.18035110173841615,-0.5034377627443817,0.70080009320114,-0.4980813932587371,0.17463814277486756,-0.5354770725948439,1.2614379233758182,-3.230397679133707,-0.7204640541081675,9.912802955712687,0.05862068208613613,3.9268020761847438,3.1580827767942425,-0.11987642864821618,-0.5065069435319515,-4.563101850586963,-0.4801130958689725,12.775779684498142,0.48250344635053594,0
-0.46385553567903864,-0.21256600828900302,2.75132346982614,-0.9482838652028306,2.6831154369551475,1.0118953468344205,0.22559913173395363,-1.6448239586988467,0.3332618173835441,-0.3721867481957881,-2.329284028258933,-1.6868039409513729,-1.3550292759653684,-0.4186610837932623,-1.4697058790636497,0.6993943323997477,1.8495870089107864,-1.5710606917501875,0.6319061724719615,1.9268072711805968,-9.305777784191445,4.393856621861177,-0.22857412456912604,-3.1642967374381215,1.2459614047831757,0
-2.20286114700708,-4.197555646079382,-6.612892867453974,2.7057358365760895,4.6779200589104715,0.7261293251870428,-1.4220038807096478,-0.7612683831794449,-1.4686929981127088,2.1805411754542705,-0.046187650834381255,0.7161085465517582,5.186241727403305,-2.11361578373355,2.3360323339827667,7.44616351616221,-2.4198793282108264,0.3474138938818885,1.0516914172481615,-0.35652308542863126,2.631371992640922,-4.154973115571655,0.2984725981808643,17.53124104295927,-0.5192627677862882,0
-6.1557295404699595,3.3575680007651125,1.8529938528553749,-0.7971123902749957,-1.2252605093789106,-0.42847107018857816,-0.0689793194746954,0.9203469612052168,-0.2161315770101396,1.9165230312764836,-0.961286667160606,1.048131998238028,-0.9056276073595235,-2.4931470166084795,-0.08232611213326435,-4.923056346873413,-2.3408048190735973,-1.2366393249070864,-0.521978042000286,-0.5733764907408058,-2.5656014205324955,4.752222651017819,-0.0006884334453724338,-5.0538060139537055,0.6027084819823243,0
1.1215169880026654,0.4437350034829741,0.5378460765491897,-1.0526198281497237,0.670190829143821,0.0726577148649227,-0.2994303467334233,-0.9146270207921188,0.6575353295106214,0.9847895611949551,0.20112688113962074,0.4478102872252418,-1.119464323731156,2.4247029788933925,-1.4831293571026813,-3.7429524196450745,0.08246598504456426,-1.6406166241150564,-0.40976564306607766,-0.14536997722105258,-1.439952954820644,1.309101886944828,0.8136611250077531,-3.859805677022502,1.1646845894655182,0
4.437316498327003,-5.231619122838348,2.7297650686327772,-0.9343207430748106,4.047220890290139,-1.360615805699654,1.7253310226282046,-1.107386560352595,1.0797677313955854,-3.4794046504298453,-4.109748592832591,-1.3589310051723735,-1.5499620309187274,1.5921892377034301,-0.970390371394253,0.3976778357643217,3.4441891425782245,-2.4878053034548264,-1.4163947843275548,-1.0580351917959496,-7.577158573606822,4.637501959337141,-0.4872571626234733,-4.312895618304782,-0.7572219342609946,0
-0.9604973156770501,4.330820307616032,3.8461766045991292,0.7852915338398332,-3.0051348236069346,-0.144998147518126,0.97434044395871,-0.2355394808347977,0.8069975643297761,2.9821483393836,-0.5700505662669894,-0.28201118525659946,-1.1079648921645648,-0.42384767013773916,1.0767145993246814,-7.983826951013603,2.1110135937652594,-0.9511845858060082,-2.962888207021456,0.15170816269398424,-1.9357254299358537,1.0211483435616013,0.7576147818194184,-5.133315233598904,0.024477981233729986,0
-4.84856657797452,4.079193716380265,-0.7303022826165355,-1.3034260051407331,-3.8518390953097246,1.067568403447245,0.23773084032618622,0.3102185188162383,0.6169087371269593,1.4246826151618066,0.4833459817095742,-1.0142762144308712,1.1900576931066982,1.5991295004681993,0.5525565095936387,-0.8091713379215287,-1.3615237611671,1.8481177666894668,2.643627870796486,1.2366783094718456,1.9328526939428914,-2.105666693526115,-0.15174259231023993,-3.335773522474733,-1.8602609423805838,0
1.7332618023990376,7.413587450950169,1.2994231448337872,-0.8045915930285046,0.6278577366505362,-1.0674049275649546,-1.2091522077109709,-0.14739598203065288,2.1161173260297996,-0.023924947288069598,-3.4597053876341084,-0.57047570813015,-1.9526277001271346,0.6398284319329883,-4.098872397576132,-1.638948947283394,-4.9257325096844,0.05482437113097971,0.5285727594889509,0.1269704729312537,-2.2542360676710453,0.6148394170155127,-0.3663135592052389,-3.9483583040630217,0.8792323462808153,0
-0.4751055322191457,-2.706154025002032,-4.568074860747975,4.689255903873731,3.515543533411345,0.044155761220314775,0.22824119758951714,-0.40503819095407256,0.31227835334719956,1.7394575657204685,-1.3572906386614156,-0.6146995937009085,3.6047765811709858,-2.8722444214787632,1.9651070847782908,7.722684443268258,0.8611253144107793,1.7521174518709342,2.198033442194541,-0.44767129582143916,-1.386984188985134,-2.454925198768891,-0.912698378970851,16.91578702584244,-0.27486187960060227,0
3.1197486313525276,0.5729530637060484,0.983089469482716,-0.7797851521652677,-0.34428157130886405,0.8085678860475574,1.2716750380423305,-0.06228222513859456,-1.5749918557467342,-1.5195292730163348,0.16180604473115623,1.088648607091931,-3.6091003811450673,0.3605995401916625,-0.23383133672037193,-0.14625070960532024,3.3471484585835016,0.11518638678331339,1.414053911083307,1.6415798229660103,-1.1419594879382997,1.5396034224713326,-0.38407515091346,-3.600092571835548,-1.427857544452874,0
-8.14842565064193,7.194494126684798,-5.125775615507146,0.9606392741953274,2.792704168186996,1.532226725263812,-0.14681781958224097,-1.0987759504595693,1.342178189548955,5.805367633936233,-2.5009320375661694,0.03932436963244533,0.4610853544277411,-5.81081823001806,-1.9681625465854098,5.236358525799042,-2.717468142637622,3.4910686557451514,5.284110120912229,0.968824321558198,-9.722431257453255,0.08258925393368766,-1.8889945551109912,13.39954890846516,0.039778205082805836,0
0.993808610219622,-0.2097484268450708,-1.0110393497731924,3.5539749760616126,2.4079384920239386,-0.4176353444278857,0.09634443725151533,-0.8537594770105177,-0.8698498902873654,0.911677848312209,1.2050563998306112,-0.3039516791052054,0.7323888759948731,-3.2014396255080952,1.0526550156588663,4.441585794876575,-0.898908905617301,1.393363763423638,-0.4374381357472681,0.8492713568826662,1.2725905391579124,-1.768907547953126,2.3182408395878604,10.086193454453193,-1.5144343310057,0
-1.1947144560461922,-2.096714275022606,-1.3020624941502192,-1.074232926722385,1.0158148838989345,2.049128650031149,-0.3131176474221305,-0.40026027226760114,0.6036463873518928,-0.3563655286213583,-0.15093097430239644,0.49566533112391287,-0.2955215297062266,2.1051286451158258,-1.0548698340418827,-1.8435082384176937,-1.5985438652245114,-1.2538511633384088,0.996910680611761,0.8406250198011334,0.3932713004138771,2.8976810774939707,-0.697987247544475,-3.046293572503425,1.0936945502151576,0
-0.35979647085039,0.7523954023658402,0.4814772168890211,-0.6001092713701957,0.44746372075746976,1.473493650739516,-0.751895505814368,0.20786762012974405,-2.1993935846285573,0.7933676942691819,-0.942091778211702,-1.607815105791524,-0.5851598548884012,1.7828320298433984,-0.014307266295574883,-2.2420021619534274,0.6482910830287457,-1.434354565214277,0.7466356102257552,1.2071009931054724,-1.7193191096073885,1.5103584012880518,0.31646595506139025,-3.029000008006485,-0.004226526382575694,0
1.9854163801819564,-2.075935367003708,1.1094661070571163,-0.8622773109121606,3.89153839664462,-0.2029633501372661,0.13186493008562675,-0.3237231431944824,-2.8986750668321877,-0.9108541194520376,-2.536164933957004,2.6529316674758787,-0.14304193713847202,1.472460856216222,-2.464951371595091,1.3390783783408613,0.5040352642397035,-1.674624373419145,-0.037790889065510536,-1.5456813300546401,-7.382227095649753,2.525104219013993,0.3805817275108532,-1.0583917456986571,-1.0402327227518573,0
8.957947726945166,5.535905413348364,-0.46886233479218475,3.2522215164088637,2.017935608832876,0.5459014853728394,0.8089489510954028,1.2820907204313492,1.1076271255043708,0.7509932100531713,-1.4164955167671147,0.21106954426540173,0.8925622555120931,-0.11664744300950514,-4.3587752084150875,7.907082351640138,0.7858613736424371,3.168942704209648,1.52805892621803,-1.3817341618766474,-5.066445049504671,-7.44979657313219,-1.8726098132373554,11.51627600577312,1.887810245484059,0
4.471189894320524,5.761164869073955,1.5939659602480525,0.6138626171225001,2.037241886616246,1.0703443993483932,-0.0062524411933098925,1.5273965768507658,-0.07192253820095869,-0.4676115198526736,-0.7272744958617061,-0.05688363595048978,-0.8890023941832335,0.9633641285845822,-5.320949688345411,3.957755319003213,-4.3197947384875075,2.7940212246907676,0.26226428682228176,1.2121361007658413,-3.565539469131721,-3.1235485088134123,1.0703930883064163,1.5531732455482612,-0.6408284292127191,0
-2.3904469657598604,-1.4005184574360203,-3.076671628716953,-1.5260994386938598,-0.2171821612625635,-0.6524018337200518,0.8009910567396837,-0.5089165252212869,-3.0121397291839362,2.9677926674837845,1.512721693007041,1.91950093144902,0.40522069643617153,0.5434067561650904,-1.6250699481567532,-1.2814857533648967,2.371053908230794,1.5256988550372659,0.7738276605974983,1.8539149984873975,-4.742123666316753,-0.8748319748639167,-0.6266581175978817,2.9119733710327322,0.3719884432608405,0
-5.330094101458499,-3.3461913632340954,-1.3310292058424587,2.8541043624767437,1.5875523254338697,-0.9908988415377009,0.43052781540282087,-2.2724224053715276,-0.12715656326686936,0.5886990831037453,3.483015510827948,-1.0321871887344378,2.5849581800476438,-4.408310109686248,0.21589972077787833,10.545444437188301,0.5911884505538105,4.726881727282288,2.976750388313488,0.12248367318820855,-5.071033996832053,-0.4670830163110937,2.8829974556041376,11.41957161439196,0.10744540787200998,0
5.3450555297937346,0.7898941600333375,0.2863328213344801,1.9371698170386251,1.4373082059946742,0.7389808067932679,1.213534205311154,1.1451649233955221,-0.11456660486615455,1.116929123683129,1.1684633546111485,-0.7711212209103177,-4.969480521509643,0.9456108385885688,-2.4585534307940256,-3.789249781044352,2.325057656392878,2.7184294021215942,-1.369646086900719,-1.480165516990379,-2.67547939822191,1.191242918065427,0.7629354260850786,0.8774874048204614,0.7208710915815565,0
-9.436361034146689,0.9271496227000338,-0.48703131802883304,0.8390388761652113,2.623818206693807,-1.1750684024738307,-0.6296253843904366,0.0510518218045652,0.6775050564658911,1.4197318128912895,-4.4295232330363,-1.053759830071615,-3.185449938148087,-3.8567754886215617,2.3955145905826662,-0.5518977369085851,-0.7086921249841327,4.9513309537690375,0.8741881033729242,-0.46326060794470997,-8.062476128598567,6.2011290477034775,-1.5895003346823213,1.5361373522778983,0.26315019031667364,1
-3.6783682212414983,0.2635107277067541,1.199043594452648,-3.4598615443188816,-2.261736207070582,-0.16977365028454022,-1.4436090542276205,-1.9922303684377625,-0.5339136296506586,-4.47697813474404,-1.8121939291419054,-0.9123819234775093,2.722456277822555,0.8628821743756232,1.3559323241008383,7.639108951791735,-0.798641226370193,-1.003816406599059,4.876469888765248,-0.6055084893481829,0.7446462446480372,-0.5004688485379465,-0.22279493688074262,-6.475840785239144,0.7444065633386028,0
